,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
8506,2022-09-01 00:00:00.000,2022-09-01 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2859
8507,2022-09-01 00:00:00.000,2022-09-01 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3050
8520,2022-09-02 00:00:00.000,2022-09-02 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,81
8521,2022-09-02 00:00:00.000,2022-09-02 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,95
8522,2022-09-02 00:00:00.000,2022-09-02 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2770
8523,2022-09-02 00:00:00.000,2022-09-02 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3323
8524,2022-09-02 00:00:00.000,2022-09-02 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2908
8525,2022-09-02 00:00:00.000,2022-09-02 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3092
8538,2022-09-03 00:00:00.000,2022-09-03 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,43
8539,2022-09-03 00:00:00.000,2022-09-03 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,51
8540,2022-09-03 00:00:00.000,2022-09-03 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2138
8541,2022-09-03 00:00:00.000,2022-09-03 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2626
8542,2022-09-03 00:00:00.000,2022-09-03 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2342
8543,2022-09-03 00:00:00.000,2022-09-03 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2202
8556,2022-09-04 00:00:00.000,2022-09-04 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,66
8557,2022-09-04 00:00:00.000,2022-09-04 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,75
8558,2022-09-04 00:00:00.000,2022-09-04 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2104
8559,2022-09-04 00:00:00.000,2022-09-04 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2492
8560,2022-09-04 00:00:00.000,2022-09-04 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2519
8561,2022-09-04 00:00:00.000,2022-09-04 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2776
8574,2022-09-05 00:00:00.000,2022-09-05 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,71
8575,2022-09-05 00:00:00.000,2022-09-05 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,77
8576,2022-09-05 00:00:00.000,2022-09-05 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2230
8577,2022-09-05 00:00:00.000,2022-09-05 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2597
8578,2022-09-05 00:00:00.000,2022-09-05 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2354
8579,2022-09-05 00:00:00.000,2022-09-05 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2500
8592,2022-09-06 00:00:00.000,2022-09-06 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,65
8593,2022-09-06 00:00:00.000,2022-09-06 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,82
8594,2022-09-06 00:00:00.000,2022-09-06 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2057
8595,2022-09-06 00:00:00.000,2022-09-06 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2458
8596,2022-09-06 00:00:00.000,2022-09-06 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2360
8597,2022-09-06 00:00:00.000,2022-09-06 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2410
8610,2022-09-07 00:00:00.000,2022-09-07 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,77
8611,2022-09-07 00:00:00.000,2022-09-07 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,80
8612,2022-09-07 00:00:00.000,2022-09-07 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2252
8613,2022-09-07 00:00:00.000,2022-09-07 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2748
8614,2022-09-07 00:00:00.000,2022-09-07 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2643
8615,2022-09-07 00:00:00.000,2022-09-07 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2678
8628,2022-09-08 00:00:00.000,2022-09-08 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,50
8629,2022-09-08 00:00:00.000,2022-09-08 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,63
8630,2022-09-08 00:00:00.000,2022-09-08 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2299
8631,2022-09-08 00:00:00.000,2022-09-08 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2853
8632,2022-09-08 00:00:00.000,2022-09-08 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2733
8633,2022-09-08 00:00:00.000,2022-09-08 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2906
8646,2022-09-09 00:00:00.000,2022-09-09 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,57
8647,2022-09-09 00:00:00.000,2022-09-09 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,95
8648,2022-09-09 00:00:00.000,2022-09-09 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2614
8649,2022-09-09 00:00:00.000,2022-09-09 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3189
8650,2022-09-09 00:00:00.000,2022-09-09 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2961
8651,2022-09-09 00:00:00.000,2022-09-09 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3023
8664,2022-09-10 00:00:00.000,2022-09-10 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,112
8665,2022-09-10 00:00:00.000,2022-09-10 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,135
8666,2022-09-10 00:00:00.000,2022-09-10 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2858
8667,2022-09-10 00:00:00.000,2022-09-10 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3683
8668,2022-09-10 00:00:00.000,2022-09-10 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3575
8669,2022-09-10 00:00:00.000,2022-09-10 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3597
8682,2022-09-11 00:00:00.000,2022-09-11 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,58
8683,2022-09-11 00:00:00.000,2022-09-11 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,54
8684,2022-09-11 00:00:00.000,2022-09-11 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1439
8685,2022-09-11 00:00:00.000,2022-09-11 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1574
8686,2022-09-11 00:00:00.000,2022-09-11 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1489
8687,2022-09-11 00:00:00.000,2022-09-11 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1663
8700,2022-09-12 00:00:00.000,2022-09-12 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,59
8701,2022-09-12 00:00:00.000,2022-09-12 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,81
8702,2022-09-12 00:00:00.000,2022-09-12 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2240
8703,2022-09-12 00:00:00.000,2022-09-12 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2677
8704,2022-09-12 00:00:00.000,2022-09-12 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2521
8705,2022-09-12 00:00:00.000,2022-09-12 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2708
8718,2022-09-13 00:00:00.000,2022-09-13 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,57
8719,2022-09-13 00:00:00.000,2022-09-13 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,84
8720,2022-09-13 00:00:00.000,2022-09-13 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2261
8721,2022-09-13 00:00:00.000,2022-09-13 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2670
8722,2022-09-13 00:00:00.000,2022-09-13 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2629
8723,2022-09-13 00:00:00.000,2022-09-13 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2774
8736,2022-09-14 00:00:00.000,2022-09-14 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,62
8737,2022-09-14 00:00:00.000,2022-09-14 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,73
8738,2022-09-14 00:00:00.000,2022-09-14 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2468
8739,2022-09-14 00:00:00.000,2022-09-14 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2863
8740,2022-09-14 00:00:00.000,2022-09-14 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2854
8741,2022-09-14 00:00:00.000,2022-09-14 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3027
8754,2022-09-15 00:00:00.000,2022-09-15 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,64
8755,2022-09-15 00:00:00.000,2022-09-15 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,90
8756,2022-09-15 00:00:00.000,2022-09-15 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2441
8757,2022-09-15 00:00:00.000,2022-09-15 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2877
8758,2022-09-15 00:00:00.000,2022-09-15 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2690
8759,2022-09-15 00:00:00.000,2022-09-15 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2853
8772,2022-09-16 00:00:00.000,2022-09-16 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,92
8773,2022-09-16 00:00:00.000,2022-09-16 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,89
8774,2022-09-16 00:00:00.000,2022-09-16 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2718
8775,2022-09-16 00:00:00.000,2022-09-16 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3249
8776,2022-09-16 00:00:00.000,2022-09-16 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3037
8777,2022-09-16 00:00:00.000,2022-09-16 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3225
8790,2022-09-17 00:00:00.000,2022-09-17 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,99
8791,2022-09-17 00:00:00.000,2022-09-17 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,89
8792,2022-09-17 00:00:00.000,2022-09-17 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3063
8793,2022-09-17 00:00:00.000,2022-09-17 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3399
8794,2022-09-17 00:00:00.000,2022-09-17 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3023
8795,2022-09-17 00:00:00.000,2022-09-17 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3288
8808,2022-09-18 00:00:00.000,2022-09-18 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,54
8809,2022-09-18 00:00:00.000,2022-09-18 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,70
8810,2022-09-18 00:00:00.000,2022-09-18 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1939
8811,2022-09-18 00:00:00.000,2022-09-18 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2315
8812,2022-09-18 00:00:00.000,2022-09-18 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2204
8813,2022-09-18 00:00:00.000,2022-09-18 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2508
8826,2022-09-19 00:00:00.000,2022-09-19 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,72
8827,2022-09-19 00:00:00.000,2022-09-19 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,78
8828,2022-09-19 00:00:00.000,2022-09-19 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2159
8829,2022-09-19 00:00:00.000,2022-09-19 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2489
8830,2022-09-19 00:00:00.000,2022-09-19 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2434
8831,2022-09-19 00:00:00.000,2022-09-19 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2562
8844,2022-09-20 00:00:00.000,2022-09-20 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,82
8845,2022-09-20 00:00:00.000,2022-09-20 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,99
8846,2022-09-20 00:00:00.000,2022-09-20 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2307
8847,2022-09-20 00:00:00.000,2022-09-20 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2627
8848,2022-09-20 00:00:00.000,2022-09-20 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2553
8849,2022-09-20 00:00:00.000,2022-09-20 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2766
8862,2022-09-21 00:00:00.000,2022-09-21 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,60
8863,2022-09-21 00:00:00.000,2022-09-21 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,88
8864,2022-09-21 00:00:00.000,2022-09-21 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2491
8865,2022-09-21 00:00:00.000,2022-09-21 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2887
8866,2022-09-21 00:00:00.000,2022-09-21 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2767
8867,2022-09-21 00:00:00.000,2022-09-21 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2983
8880,2022-09-22 00:00:00.000,2022-09-22 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,82
8881,2022-09-22 00:00:00.000,2022-09-22 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,77
8882,2022-09-22 00:00:00.000,2022-09-22 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1979
8883,2022-09-22 00:00:00.000,2022-09-22 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2132
8884,2022-09-22 00:00:00.000,2022-09-22 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2067
8885,2022-09-22 00:00:00.000,2022-09-22 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2339
8898,2022-09-23 00:00:00.000,2022-09-23 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,83
8899,2022-09-23 00:00:00.000,2022-09-23 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,90
8900,2022-09-23 00:00:00.000,2022-09-23 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2641
8901,2022-09-23 00:00:00.000,2022-09-23 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3161
8902,2022-09-23 00:00:00.000,2022-09-23 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2950
8903,2022-09-23 00:00:00.000,2022-09-23 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3268
8916,2022-09-24 00:00:00.000,2022-09-24 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,113
8917,2022-09-24 00:00:00.000,2022-09-24 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,111
8918,2022-09-24 00:00:00.000,2022-09-24 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3035
8919,2022-09-24 00:00:00.000,2022-09-24 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3766
8920,2022-09-24 00:00:00.000,2022-09-24 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3386
8921,2022-09-24 00:00:00.000,2022-09-24 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3428
8934,2022-09-25 00:00:00.000,2022-09-25 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,81
8935,2022-09-25 00:00:00.000,2022-09-25 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,78
8936,2022-09-25 00:00:00.000,2022-09-25 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1970
8937,2022-09-25 00:00:00.000,2022-09-25 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2323
8938,2022-09-25 00:00:00.000,2022-09-25 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2399
8939,2022-09-25 00:00:00.000,2022-09-25 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2690
8952,2022-09-26 00:00:00.000,2022-09-26 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,88
8953,2022-09-26 00:00:00.000,2022-09-26 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,71
8954,2022-09-26 00:00:00.000,2022-09-26 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2265
8955,2022-09-26 00:00:00.000,2022-09-26 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2675
8956,2022-09-26 00:00:00.000,2022-09-26 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2511
8957,2022-09-26 00:00:00.000,2022-09-26 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2699
8970,2022-09-27 00:00:00.000,2022-09-27 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,55
8971,2022-09-27 00:00:00.000,2022-09-27 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,87
8972,2022-09-27 00:00:00.000,2022-09-27 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2318
8973,2022-09-27 00:00:00.000,2022-09-27 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2571
8974,2022-09-27 00:00:00.000,2022-09-27 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2571
8975,2022-09-27 00:00:00.000,2022-09-27 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2710
8988,2022-09-28 00:00:00.000,2022-09-28 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,73
8989,2022-09-28 00:00:00.000,2022-09-28 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,87
8990,2022-09-28 00:00:00.000,2022-09-28 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2306
8991,2022-09-28 00:00:00.000,2022-09-28 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2758
8992,2022-09-28 00:00:00.000,2022-09-28 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2540
8993,2022-09-28 00:00:00.000,2022-09-28 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2886
9006,2022-09-29 00:00:00.000,2022-09-29 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,82
9007,2022-09-29 00:00:00.000,2022-09-29 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,97
9008,2022-09-29 00:00:00.000,2022-09-29 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2459
9009,2022-09-29 00:00:00.000,2022-09-29 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2978
9010,2022-09-29 00:00:00.000,2022-09-29 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2619
9011,2022-09-29 00:00:00.000,2022-09-29 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2972
9024,2022-09-30 00:00:00.000,2022-09-30 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,57
9025,2022-09-30 00:00:00.000,2022-09-30 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,87
9026,2022-09-30 00:00:00.000,2022-09-30 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2419
9027,2022-09-30 00:00:00.000,2022-09-30 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2863
9028,2022-09-30 00:00:00.000,2022-09-30 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2715
9029,2022-09-30 00:00:00.000,2022-09-30 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2855
9042,2022-10-01 00:00:00.000,2022-10-01 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,86
9043,2022-10-01 00:00:00.000,2022-10-01 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,85
9044,2022-10-01 00:00:00.000,2022-10-01 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2921
9045,2022-10-01 00:00:00.000,2022-10-01 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3658
9046,2022-10-01 00:00:00.000,2022-10-01 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3051
9047,2022-10-01 00:00:00.000,2022-10-01 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3210
9060,2022-10-02 00:00:00.000,2022-10-02 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,71
9061,2022-10-02 00:00:00.000,2022-10-02 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,91
9062,2022-10-02 00:00:00.000,2022-10-02 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2051
9063,2022-10-02 00:00:00.000,2022-10-02 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2294
9064,2022-10-02 00:00:00.000,2022-10-02 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2232
9065,2022-10-02 00:00:00.000,2022-10-02 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2571
9078,2022-10-03 00:00:00.000,2022-10-03 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,65
9079,2022-10-03 00:00:00.000,2022-10-03 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,96
9080,2022-10-03 00:00:00.000,2022-10-03 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2406
9081,2022-10-03 00:00:00.000,2022-10-03 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2762
9082,2022-10-03 00:00:00.000,2022-10-03 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2506
9083,2022-10-03 00:00:00.000,2022-10-03 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2718
9096,2022-10-04 00:00:00.000,2022-10-04 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,48
9097,2022-10-04 00:00:00.000,2022-10-04 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,69
9098,2022-10-04 00:00:00.000,2022-10-04 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2215
9099,2022-10-04 00:00:00.000,2022-10-04 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2598
9100,2022-10-04 00:00:00.000,2022-10-04 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2598
9101,2022-10-04 00:00:00.000,2022-10-04 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2725
9114,2022-10-05 00:00:00.000,2022-10-05 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,62
9115,2022-10-05 00:00:00.000,2022-10-05 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,67
9116,2022-10-05 00:00:00.000,2022-10-05 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2209
9117,2022-10-05 00:00:00.000,2022-10-05 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2642
9118,2022-10-05 00:00:00.000,2022-10-05 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2470
9119,2022-10-05 00:00:00.000,2022-10-05 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2640
