,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
85,05/31/2021,05/31/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,64
86,05/31/2021,05/31/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2795
87,05/31/2021,05/31/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1671
88,05/31/2021,05/31/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1086
89,05/31/2021,05/31/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1074
90,06/01/2021,06/01/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,224
91,06/01/2021,06/01/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,66
92,06/01/2021,06/01/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2499
93,06/01/2021,06/01/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1670
94,06/01/2021,06/01/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1221
95,06/01/2021,06/01/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1072
96,06/02/2021,06/02/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,142
97,06/02/2021,06/02/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,47
98,06/02/2021,06/02/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1819
99,06/02/2021,06/02/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1367
100,06/02/2021,06/02/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,901
101,06/02/2021,06/02/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,910
102,06/03/2021,06/03/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,199
103,06/03/2021,06/03/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,69
104,06/03/2021,06/03/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1768
105,06/03/2021,06/03/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1854
106,06/03/2021,06/03/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1070
107,06/03/2021,06/03/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,928
108,06/04/2021,06/04/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,197
109,06/04/2021,06/04/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,52
110,06/04/2021,06/04/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1586
111,06/04/2021,06/04/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1597
112,06/04/2021,06/04/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1058
113,06/04/2021,06/04/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1053
114,06/05/2021,06/05/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,166
115,06/05/2021,06/05/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,50
116,06/05/2021,06/05/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1719
117,06/05/2021,06/05/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1524
118,06/05/2021,06/05/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,984
119,06/05/2021,06/05/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,946
120,06/06/2021,06/06/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,209
121,06/06/2021,06/06/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
122,06/06/2021,06/06/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1320
123,06/06/2021,06/06/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1105
124,06/06/2021,06/06/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1049
125,06/06/2021,06/06/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1243
126,06/07/2021,06/07/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,217
127,06/07/2021,06/07/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,78
128,06/07/2021,06/07/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1201
129,06/07/2021,06/07/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1022
130,06/07/2021,06/07/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1079
131,06/07/2021,06/07/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1024
132,06/08/2021,06/08/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,180
133,06/08/2021,06/08/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
