,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
3160,9478.0,10/25/2022,10/25/2022 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2489.0
3161,9479.0,10/25/2022,10/25/2022 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2564.0
3162,3162.0,11/08/2021,11/08/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,144.0
3163,3163.0,11/08/2021,11/08/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,58.0
3164,3164.0,11/08/2021,11/08/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1373.0
3165,3165.0,11/08/2021,11/08/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1237.0
3166,3166.0,11/08/2021,11/08/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,686.0
3167,3167.0,11/08/2021,11/08/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,629.0
3168,3168.0,11/09/2021,11/09/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,196.0
3169,3169.0,11/09/2021,11/09/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,118.0
3170,3170.0,11/09/2021,11/09/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1534.0
3171,3171.0,11/09/2021,11/09/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1574.0
3172,3172.0,11/09/2021,11/09/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2524.0
3173,3173.0,11/09/2021,11/09/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1877.0
3174,9528.0,10/28/2022,10/28/2022 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,89.0
3175,9529.0,10/28/2022,10/28/2022 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,109.0
3176,9530.0,10/28/2022,10/28/2022 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2958.0
3177,9531.0,10/28/2022,10/28/2022 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3497.0
3178,9532.0,10/28/2022,10/28/2022 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3149.0
3179,9533.0,10/28/2022,10/28/2022 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3382.0
3180,3180.0,11/09/2021,11/09/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,144.0
3181,3181.0,11/09/2021,11/09/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,61.0
3182,3182.0,11/09/2021,11/09/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1400.0
3183,3183.0,11/09/2021,11/09/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1341.0
3184,3184.0,11/09/2021,11/09/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,764.0
3185,3185.0,11/09/2021,11/09/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,700.0
3186,3186.0,11/10/2021,11/10/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,193.0
3187,3187.0,11/10/2021,11/10/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,106.0
3188,3188.0,11/10/2021,11/10/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1647.0
3189,3189.0,11/10/2021,11/10/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1665.0
3190,3190.0,11/10/2021,11/10/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2597.0
3191,3191.0,11/10/2021,11/10/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2085.0
3192,9582.0,10/31/2022,10/31/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,76.0
3193,9583.0,10/31/2022,10/31/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,42.0
3194,9584.0,10/31/2022,10/31/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1557.0
3195,9585.0,10/31/2022,10/31/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1831.0
3196,9586.0,10/31/2022,10/31/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1833.0
3197,9587.0,10/31/2022,10/31/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1871.0
3198,3198.0,11/10/2021,11/10/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,156.0
3199,3199.0,11/10/2021,11/10/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,53.0
3200,3200.0,11/10/2021,11/10/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1487.0
3201,3201.0,11/10/2021,11/10/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1372.0
3202,3202.0,11/10/2021,11/10/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,735.0
3203,3203.0,11/10/2021,11/10/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,671.0
3204,3204.0,11/11/2021,11/11/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,178.0
3205,3205.0,11/11/2021,11/11/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,106.0
3206,3206.0,11/11/2021,11/11/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1447.0
3207,3207.0,11/11/2021,11/11/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1525.0
3208,3208.0,11/11/2021,11/11/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2490.0
3209,3209.0,11/11/2021,11/11/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1852.0
3210,9636.0,11/03/2022,11/03/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,84.0
3211,9637.0,11/03/2022,11/03/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,77.0
3212,9638.0,11/03/2022,11/03/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2778.0
3213,9639.0,11/03/2022,11/03/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3252.0
3214,9640.0,11/03/2022,11/03/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2933.0
3215,9641.0,11/03/2022,11/03/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3123.0
3216,3216.0,11/11/2021,11/11/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,158.0
3217,3217.0,11/11/2021,11/11/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,59.0
3218,3218.0,11/11/2021,11/11/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1396.0
3219,3219.0,11/11/2021,11/11/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1293.0
3220,3220.0,11/11/2021,11/11/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,642.0
3221,3221.0,11/11/2021,11/11/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,695.0
3222,3222.0,11/12/2021,11/12/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,191.0
3223,3223.0,11/12/2021,11/12/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,114.0
3224,3224.0,11/12/2021,11/12/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1733.0
3225,3225.0,11/12/2021,11/12/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1735.0
3226,3226.0,11/12/2021,11/12/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2984.0
3227,3227.0,11/12/2021,11/12/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2331.0
3228,9690.0,11/06/2022,11/06/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,62.0
3229,9691.0,11/06/2022,11/06/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,53.0
3230,9692.0,11/06/2022,11/06/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1931.0
3231,9693.0,11/06/2022,11/06/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2193.0
3232,9694.0,11/06/2022,11/06/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2228.0
3233,9695.0,11/06/2022,11/06/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2575.0
3234,3234.0,11/12/2021,11/12/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,165.0
3235,3235.0,11/12/2021,11/12/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,75.0
3236,3236.0,11/12/2021,11/12/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1694.0
3237,3237.0,11/12/2021,11/12/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1505.0
3238,3238.0,11/12/2021,11/12/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,767.0
3239,3239.0,11/12/2021,11/12/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,722.0
3240,3240.0,11/13/2021,11/13/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,393.0
3241,3241.0,11/13/2021,11/13/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,178.0
3242,3242.0,11/13/2021,11/13/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,2080.0
3243,3243.0,11/13/2021,11/13/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,2137.0
3244,3244.0,11/13/2021,11/13/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,3619.0
3245,3245.0,11/13/2021,11/13/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2723.0
3246,9744.0,11/09/2022,11/09/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,70.0
3247,9745.0,11/09/2022,11/09/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,99.0
3248,9746.0,11/09/2022,11/09/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2415.0
3249,9747.0,11/09/2022,11/09/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2751.0
3250,9748.0,11/09/2022,11/09/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2640.0
3251,9749.0,11/09/2022,11/09/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2810.0
3252,3252.0,11/13/2021,11/13/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,160.0
3253,3253.0,11/13/2021,11/13/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,60.0
3254,3254.0,11/13/2021,11/13/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1746.0
3255,3255.0,11/13/2021,11/13/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1521.0
3256,3256.0,11/13/2021,11/13/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,831.0
3257,3257.0,11/13/2021,11/13/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,738.0
3258,3258.0,11/14/2021,11/14/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,281.0
3259,3259.0,11/14/2021,11/14/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,93.0
3260,3260.0,11/14/2021,11/14/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1675.0
3261,3261.0,11/14/2021,11/14/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1501.0
3262,3262.0,11/14/2021,11/14/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2283.0
3263,3263.0,11/14/2021,11/14/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2009.0
3264,9798.0,11/12/2022,11/12/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,72.0
3265,9799.0,11/12/2022,11/12/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,96.0
3266,9800.0,11/12/2022,11/12/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3133.0
3267,9801.0,11/12/2022,11/12/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3620.0
3268,9802.0,11/12/2022,11/12/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3050.0
3269,9803.0,11/12/2022,11/12/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3158.0
3270,3270.0,11/14/2021,11/14/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,193.0
3271,3271.0,11/14/2021,11/14/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,38.0
3272,3272.0,11/14/2021,11/14/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1785.0
3273,3273.0,11/14/2021,11/14/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1123.0
3274,3274.0,11/14/2021,11/14/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,912.0
3275,3275.0,11/14/2021,11/14/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,906.0
3276,3276.0,11/15/2021,11/15/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,180.0
3277,3277.0,11/15/2021,11/15/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,70.0
3278,3278.0,11/15/2021,11/15/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1477.0
3279,3279.0,11/15/2021,11/15/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1576.0
3280,3280.0,11/15/2021,11/15/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2406.0
3281,3281.0,11/15/2021,11/15/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1829.0
3282,9852.0,11/15/2022,11/15/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,52.0
3283,9853.0,11/15/2022,11/15/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,83.0
3284,9854.0,11/15/2022,11/15/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2345.0
3285,9855.0,11/15/2022,11/15/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2727.0
3286,9856.0,11/15/2022,11/15/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2657.0
3287,9857.0,11/15/2022,11/15/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2958.0
3288,3288.0,11/15/2021,11/15/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,163.0
3289,3289.0,11/15/2021,11/15/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,59.0
3290,3290.0,11/15/2021,11/15/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1650.0
3291,3291.0,11/15/2021,11/15/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1203.0
3292,3292.0,11/15/2021,11/15/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,686.0
3293,3293.0,11/15/2021,11/15/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,578.0
3294,3294.0,11/16/2021,11/16/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,154.0
3295,3295.0,11/16/2021,11/16/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,86.0
3296,3296.0,11/16/2021,11/16/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1545.0
3297,3297.0,11/16/2021,11/16/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1514.0
3298,3298.0,11/16/2021,11/16/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2524.0
3299,3299.0,11/16/2021,11/16/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1881.0
3300,9906.0,11/18/2022,11/18/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,89.0
3301,9907.0,11/18/2022,11/18/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,94.0
3302,9908.0,11/18/2022,11/18/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3032.0
3303,9909.0,11/18/2022,11/18/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3503.0
3304,9910.0,11/18/2022,11/18/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3002.0
3305,9911.0,11/18/2022,11/18/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3320.0
3306,3306.0,11/16/2021,11/16/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,152.0
3307,3307.0,11/16/2021,11/16/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,57.0
3308,3308.0,11/16/2021,11/16/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2194.0
3309,3309.0,11/16/2021,11/16/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1246.0
3310,3310.0,11/16/2021,11/16/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,718.0
3311,3311.0,11/16/2021,11/16/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,748.0
3312,3312.0,11/17/2021,11/17/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,165.0
3313,3313.0,11/17/2021,11/17/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,63.0
3314,3314.0,11/17/2021,11/17/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1620.0
3315,3315.0,11/17/2021,11/17/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1571.0
3316,3316.0,11/17/2021,11/17/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2461.0
3317,3317.0,11/17/2021,11/17/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2065.0
3318,9960.0,11/21/2022,11/21/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,49.0
3319,9961.0,11/21/2022,11/21/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,59.0
3320,9962.0,11/21/2022,11/21/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1867.0
3321,9963.0,11/21/2022,11/21/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2132.0
3322,9964.0,11/21/2022,11/21/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1823.0
3323,9965.0,11/21/2022,11/21/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2012.0
3324,3324.0,11/17/2021,11/17/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,191.0
3325,3325.0,11/17/2021,11/17/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,62.0
3326,3326.0,11/17/2021,11/17/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1985.0
3327,3327.0,11/17/2021,11/17/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1333.0
3328,3328.0,11/17/2021,11/17/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,746.0
3329,3329.0,11/17/2021,11/17/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,648.0
3330,3330.0,11/18/2021,11/18/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,185.0
3331,3331.0,11/18/2021,11/18/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,118.0
3332,3332.0,11/18/2021,11/18/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1537.0
3333,3333.0,11/18/2021,11/18/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1573.0
3334,3334.0,11/18/2021,11/18/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2692.0
3335,3335.0,11/18/2021,11/18/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2042.0
3336,10014.0,11/24/2022,11/24/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,44.0
3337,10015.0,11/24/2022,11/24/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,69.0
3338,10016.0,11/24/2022,11/24/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2308.0
3339,10017.0,11/24/2022,11/24/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2787.0
3340,10018.0,11/24/2022,11/24/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2363.0
3341,10019.0,11/24/2022,11/24/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2630.0
3342,3342.0,11/18/2021,11/18/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,219.0
3343,3343.0,11/18/2021,11/18/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,67.0
3344,3344.0,11/18/2021,11/18/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1882.0
3345,3345.0,11/18/2021,11/18/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1386.0
3346,3346.0,11/18/2021,11/18/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,772.0
3347,3347.0,11/18/2021,11/18/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,659.0
3348,3348.0,11/19/2021,11/19/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,262.0
3349,3349.0,11/19/2021,11/19/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,109.0
3350,3350.0,11/19/2021,11/19/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1870.0
3351,3351.0,11/19/2021,11/19/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1953.0
3352,3352.0,11/19/2021,11/19/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,3082.0
3353,3353.0,11/19/2021,11/19/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2363.0
3354,10068.0,11/27/2022,11/27/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,56.0
3355,10069.0,11/27/2022,11/27/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,95.0
3356,10070.0,11/27/2022,11/27/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2181.0
3357,10071.0,11/27/2022,11/27/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2563.0
3358,10072.0,11/27/2022,11/27/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2316.0
3359,10073.0,11/27/2022,11/27/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2672.0
3360,3360.0,11/19/2021,11/19/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,202.0
3361,3361.0,11/19/2021,11/19/2021 00:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,49.0
3362,3362.0,11/19/2021,11/19/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2223.0
3363,3363.0,11/19/2021,11/19/2021 00:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1522.0
3364,3364.0,11/19/2021,11/19/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,825.0
3365,3365.0,11/19/2021,11/19/2021 00:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,639.0
3366,3366.0,11/20/2021,11/20/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,in,313.0
3367,3367.0,11/20/2021,11/20/2021 00:00:00,22989.0,S1_georgeSt_dlr001,S1,out,147.0
3368,3368.0,11/20/2021,11/20/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,2299.0
3369,3369.0,11/20/2021,11/20/2021 00:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,2236.0
3370,3370.0,11/20/2021,11/20/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,3609.0
3371,3371.0,11/20/2021,11/20/2021 00:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2802.0
3372,10122.0,11/30/2022,11/30/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,65.0
3373,10123.0,11/30/2022,11/30/2022 00:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,70.0
3374,10124.0,11/30/2022,11/30/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2681.0
3375,10125.0,11/30/2022,11/30/2022 00:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3069.0
3376,10126.0,11/30/2022,11/30/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2794.0
3377,10127.0,11/30/2022,11/30/2022 00:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2912.0
