,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
1959,5883,04/08/2022,04/08/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1337
1960,5884,04/08/2022,04/08/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,823
1961,5885,04/08/2022,04/08/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,709
1962,5898,04/09/2022,04/09/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,205
1963,5899,04/09/2022,04/09/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,69
1964,5900,04/09/2022,04/09/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1544
1965,5901,04/09/2022,04/09/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1456
1966,5902,04/09/2022,04/09/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,983
1967,5903,04/09/2022,04/09/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,914
1968,5916,04/10/2022,04/10/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,169
1969,5917,04/10/2022,04/10/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,50
1970,5918,04/10/2022,04/10/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1218
1971,5919,04/10/2022,04/10/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,994
1972,5920,04/10/2022,04/10/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,824
1973,5921,04/10/2022,04/10/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,980
1974,5934,04/11/2022,04/11/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,122
1975,5935,04/11/2022,04/11/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,61
1976,5936,04/11/2022,04/11/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1496
1977,5937,04/11/2022,04/11/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1429
1978,5938,04/11/2022,04/11/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,852
1979,5939,04/11/2022,04/11/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,896
1980,5952,04/12/2022,04/12/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,118
1981,5953,04/12/2022,04/12/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,50
1982,5954,04/12/2022,04/12/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1247
1983,5955,04/12/2022,04/12/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1240
1984,5956,04/12/2022,04/12/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,676
1985,5957,04/12/2022,04/12/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,583
1986,5970,04/13/2022,04/13/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,159
1987,5971,04/13/2022,04/13/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,84
1988,5972,04/13/2022,04/13/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1331
1989,5973,04/13/2022,04/13/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1300
1990,5974,04/13/2022,04/13/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,833
1991,5975,04/13/2022,04/13/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,819
1992,5988,04/14/2022,04/14/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,210
1993,5989,04/14/2022,04/14/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,112
1994,5990,04/14/2022,04/14/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1839
1995,5991,04/14/2022,04/14/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1705
1996,5992,04/14/2022,04/14/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1164
1997,5993,04/14/2022,04/14/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1098
1998,6006,04/15/2022,04/15/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,174
1999,6007,04/15/2022,04/15/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,57
2000,6008,04/15/2022,04/15/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1378
2001,6009,04/15/2022,04/15/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1323
2002,6010,04/15/2022,04/15/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,934
2003,6011,04/15/2022,04/15/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,893
2004,6024,04/16/2022,04/16/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,208
2005,6025,04/16/2022,04/16/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,70
2006,6026,04/16/2022,04/16/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1494
2007,6027,04/16/2022,04/16/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1472
2008,6028,04/16/2022,04/16/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1094
2009,6029,04/16/2022,04/16/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1030
2010,6042,04/17/2022,04/17/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,101
2011,6043,04/17/2022,04/17/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,41
2012,6044,04/17/2022,04/17/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,865
2013,6045,04/17/2022,04/17/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,800
2014,6046,04/17/2022,04/17/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,645
2015,6047,04/17/2022,04/17/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,679
2016,6060,04/18/2022,04/18/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,147
2017,6061,04/18/2022,04/18/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,52
2018,6062,04/18/2022,04/18/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,960
2019,6063,04/18/2022,04/18/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,927
2020,6064,04/18/2022,04/18/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,696
2021,6065,04/18/2022,04/18/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,728
2022,6078,04/19/2022,04/19/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,184
2023,6079,04/19/2022,04/19/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,56
2024,6080,04/19/2022,04/19/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1521
2025,6081,04/19/2022,04/19/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1280
2026,6082,04/19/2022,04/19/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,979
2027,6083,04/19/2022,04/19/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,953
2028,6096,04/20/2022,04/20/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,214
2029,6097,04/20/2022,04/20/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,77
2030,6098,04/20/2022,04/20/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1506
2031,6099,04/20/2022,04/20/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1343
2032,6100,04/20/2022,04/20/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1048
2033,6101,04/20/2022,04/20/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,911
2034,6114,04/21/2022,04/21/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,202
2035,6115,04/21/2022,04/21/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,71
2036,6116,04/21/2022,04/21/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1607
2037,6117,04/21/2022,04/21/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1504
2038,6118,04/21/2022,04/21/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1119
2039,6119,04/21/2022,04/21/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1017
2040,6132,04/22/2022,04/22/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,231
2041,6133,04/22/2022,04/22/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,73
2042,6134,04/22/2022,04/22/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1776
2043,6135,04/22/2022,04/22/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1697
2044,6136,04/22/2022,04/22/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1066
2045,6137,04/22/2022,04/22/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1163
2046,6150,04/23/2022,04/23/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,195
2047,6151,04/23/2022,04/23/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,57
2048,6152,04/23/2022,04/23/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1587
2049,6153,04/23/2022,04/23/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1478
2050,6154,04/23/2022,04/23/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,959
2051,6155,04/23/2022,04/23/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,987
2052,6168,04/24/2022,04/24/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,305
2053,6169,04/24/2022,04/24/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,54
2054,6170,04/24/2022,04/24/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1314
2055,6171,04/24/2022,04/24/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1052
2056,6172,04/24/2022,04/24/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1203
2057,6173,04/24/2022,04/24/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1157
2058,6186,04/25/2022,04/25/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,183
2059,6187,04/25/2022,04/25/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,66
2060,6188,04/25/2022,04/25/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1392
2061,6189,04/25/2022,04/25/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1350
2062,6190,04/25/2022,04/25/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,959
2063,6191,04/25/2022,04/25/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,844
2064,6204,04/26/2022,04/26/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,171
2065,6205,04/26/2022,04/26/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,86
2066,6206,04/26/2022,04/26/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1424
2067,6207,04/26/2022,04/26/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1412
2068,6208,04/26/2022,04/26/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1079
2069,6209,04/26/2022,04/26/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,951
2070,6222,04/27/2022,04/27/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,177
2071,6223,04/27/2022,04/27/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,74
2072,6224,04/27/2022,04/27/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1465
2073,6225,04/27/2022,04/27/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1430
2074,6226,04/27/2022,04/27/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1040
2075,6227,04/27/2022,04/27/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,953
2076,6240,04/28/2022,04/28/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,160
2077,6241,04/28/2022,04/28/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,72
2078,6242,04/28/2022,04/28/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1474
2079,6243,04/28/2022,04/28/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1424
2080,6244,04/28/2022,04/28/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,983
2081,6245,04/28/2022,04/28/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1095
2082,6258,04/29/2022,04/29/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,203
2083,6259,04/29/2022,04/29/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,59
2084,6260,04/29/2022,04/29/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1588
2085,6261,04/29/2022,04/29/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1560
2086,6262,04/29/2022,04/29/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1070
2087,6263,04/29/2022,04/29/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,928
2088,6276,04/30/2022,04/30/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,176
2089,6277,04/30/2022,04/30/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,37
2090,6278,04/30/2022,04/30/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1277
2091,6279,04/30/2022,04/30/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1336
2092,6280,04/30/2022,04/30/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,825
2093,6281,04/30/2022,04/30/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,739
2094,6294,05/01/2022,05/01/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,151
2095,6295,05/01/2022,05/01/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,56
2096,6296,05/01/2022,05/01/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1132
2097,6297,05/01/2022,05/01/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,949
2098,6298,05/01/2022,05/01/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,692
2099,6299,05/01/2022,05/01/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,701
2100,6312,05/02/2022,05/02/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,162
2101,6313,05/02/2022,05/02/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
2102,6314,05/02/2022,05/02/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1434
2103,6315,05/02/2022,05/02/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1243
2104,6316,05/02/2022,05/02/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,858
2105,6317,05/02/2022,05/02/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,995
2106,6330,05/03/2022,05/03/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,150
2107,6331,05/03/2022,05/03/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
2108,6332,05/03/2022,05/03/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1495
2109,6333,05/03/2022,05/03/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1466
2110,6334,05/03/2022,05/03/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1095
2111,6335,05/03/2022,05/03/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,950
2112,6348,05/04/2022,05/04/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,194
2113,6349,05/04/2022,05/04/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,74
2114,6350,05/04/2022,05/04/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1586
2115,6351,05/04/2022,05/04/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1452
2116,6352,05/04/2022,05/04/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,942
2117,6353,05/04/2022,05/04/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,835
2118,6366,05/05/2022,05/05/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,220
2119,6367,05/05/2022,05/05/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,57
2120,6368,05/05/2022,05/05/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1664
2121,6369,05/05/2022,05/05/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1639
2122,6370,05/05/2022,05/05/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1033
2123,6371,05/05/2022,05/05/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,966
2124,6384,05/06/2022,05/06/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,167
2125,6385,05/06/2022,05/06/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,67
2126,6386,05/06/2022,05/06/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1490
2127,6387,05/06/2022,05/06/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1434
2128,6388,05/06/2022,05/06/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,931
2129,6389,05/06/2022,05/06/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,867
2130,6402,05/07/2022,05/07/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,225
2131,6403,05/07/2022,05/07/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,67
2132,6404,05/07/2022,05/07/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1709
2133,6405,05/07/2022,05/07/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1515
2134,6406,05/07/2022,05/07/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1041
2135,6407,05/07/2022,05/07/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,897
2136,6420,05/08/2022,05/08/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,331
2137,6421,05/08/2022,05/08/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,74
2138,6422,05/08/2022,05/08/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1734
2139,6423,05/08/2022,05/08/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1404
2140,6424,05/08/2022,05/08/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1119
2141,6425,05/08/2022,05/08/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1138
2142,6438,05/09/2022,05/09/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,120
2143,6439,05/09/2022,05/09/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,59
2144,6440,05/09/2022,05/09/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1434
2145,6441,05/09/2022,05/09/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1361
2146,6442,05/09/2022,05/09/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,828
2147,6443,05/09/2022,05/09/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,790
2148,6456,05/10/2022,05/10/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,172
2149,6457,05/10/2022,05/10/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,70
2150,6458,05/10/2022,05/10/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1603
2151,6459,05/10/2022,05/10/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1450
2152,6460,05/10/2022,05/10/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,941
2153,6461,05/10/2022,05/10/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,812
2154,6474,05/11/2022,05/11/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,177
2155,6475,05/11/2022,05/11/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,69
2156,6476,05/11/2022,05/11/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1602
2157,6477,05/11/2022,05/11/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1549
2158,6478,05/11/2022,05/11/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,880
2159,6479,05/11/2022,05/11/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,777
2160,6492,05/12/2022,05/12/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,193
2161,6493,05/12/2022,05/12/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,67
2162,6494,05/12/2022,05/12/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1690
2163,6495,05/12/2022,05/12/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1615
2164,6496,05/12/2022,05/12/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,809
2165,6497,05/12/2022,05/12/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,701
2166,6510,05/13/2022,05/13/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,246
2167,6511,05/13/2022,05/13/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,74
2168,6512,05/13/2022,05/13/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1824
2169,6513,05/13/2022,05/13/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1846
2170,6514,05/13/2022,05/13/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,967
2171,6515,05/13/2022,05/13/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,743
2172,6528,05/14/2022,05/14/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,303
2173,6529,05/14/2022,05/14/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,64
2174,6530,05/14/2022,05/14/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1534
2175,6531,05/14/2022,05/14/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1523
2176,6532,05/14/2022,05/14/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,954
2177,6533,05/14/2022,05/14/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,632
2178,6546,05/15/2022,05/15/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,274
2179,6547,05/15/2022,05/15/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,44
2180,6548,05/15/2022,05/15/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1547
2181,6549,05/15/2022,05/15/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1230
2182,6550,05/15/2022,05/15/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,941
2183,6551,05/15/2022,05/15/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,785
2184,6564,05/16/2022,05/16/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,167
2185,6565,05/16/2022,05/16/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,67
2186,6566,05/16/2022,05/16/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1462
2187,6567,05/16/2022,05/16/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1415
2188,6568,05/16/2022,05/16/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,779
2189,6569,05/16/2022,05/16/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,528
2190,6582,05/17/2022,05/17/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,113
2191,6583,05/17/2022,05/17/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
2192,6584,05/17/2022,05/17/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1182
2193,6585,05/17/2022,05/17/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1175
2194,6586,05/17/2022,05/17/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,657
2195,6587,05/17/2022,05/17/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,587
2196,6600,05/18/2022,05/18/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,169
2197,6601,05/18/2022,05/18/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
2198,6602,05/18/2022,05/18/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1489
2199,6603,05/18/2022,05/18/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1447
2200,6604,05/18/2022,05/18/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,966
2201,6605,05/18/2022,05/18/2022 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,901
2202,6618,05/19/2022,05/19/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,187
2203,6619,05/19/2022,05/19/2022 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,67
2204,6620,05/19/2022,05/19/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1603
2205,6621,05/19/2022,05/19/2022 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1530
