,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
573,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1488
574,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,958
575,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,860
588,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,238
589,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,65
590,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1412
591,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1348
592,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1090
593,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,902
606,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,254
607,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,44
608,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1509
609,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1457
610,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1049
611,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,960
624,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,249
625,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,84
626,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1132
627,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1019
628,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1160
629,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,963
642,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,196
643,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,55
644,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1275
